date_report,FB_consensus_estimate_eps,FB_reported_eps,FB_revenue_estimate,FB_revenue_actual,AAPL_consensus_estimate_eps,AAPL_reported_eps,AAPL_revenue_estimate,AAPL_revenue_actual,AMZN_consensus_estimate_eps,AMZN_reported_eps,AMZN_revenue_estimate,AMZN_revenue_actual,NFLX_consensus_estimate_eps,NFLX_reported_eps,NFLX_revenue_estimate,NFLX_revenue_actual,GOOGL_consensus_estimate_eps,GOOGL_reported_eps,GOOGL_revenue_estimate,GOOGL_revenue_actual,MSFT_consensus_estimate_eps,MSFT_reported_eps,MSFT_revenue_estimate,MSFT_revenue_actual
2018-01-27,1.28,1.59,9840000000.0,10330000000.0,0.4675,0.5175,50710000000.0,52580000000.0,1.09,0.52,42260000000.0,43740000000.0,0.41,0.41,3280000000.0,3290000000.0,8.43,9.57,21940000000.0,22270000000.0,0.72,0.84,23570000000.0,24500000000.0
2018-01-28,1.28,1.59,9840000000.0,10330000000.0,0.4675,0.5175,50710000000.0,52580000000.0,1.09,0.52,42260000000.0,43740000000.0,0.41,0.41,3280000000.0,3290000000.0,8.43,9.57,21940000000.0,22270000000.0,0.72,0.84,23570000000.0,24500000000.0
2018-01-29,1.28,1.59,9840000000.0,10330000000.0,0.4675,0.5175,50710000000.0,52580000000.0,1.09,0.52,42260000000.0,43740000000.0,0.41,0.41,3280000000.0,3290000000.0,8.43,9.57,21940000000.0,22270000000.0,0.72,0.84,23570000000.0,24500000000.0
2018-01-30,1.28,1.59,9840000000.0,10330000000.0,0.4675,0.5175,50710000000.0,52580000000.0,1.09,0.52,42260000000.0,43740000000.0,0.41,0.41,3280000000.0,3290000000.0,8.43,9.57,21940000000.0,22270000000.0,0.72,0.84,23570000000.0,24500000000.0
2018-01-31,1.96,2.2,12580000000.0,12970000000.0,0.4675,0.5175,50710000000.0,52580000000.0,1.09,0.52,42260000000.0,43740000000.0,0.41,0.41,3280000000.0,3290000000.0,8.43,9.57,21940000000.0,22270000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-01,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-02,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-03,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-04,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-05,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-06,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-07,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-08,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-09,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-10,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-11,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-12,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-13,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-14,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-15,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-16,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-17,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-18,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-19,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-20,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-21,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-22,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-23,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-24,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-25,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-26,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-27,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-02-28,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-01,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-02,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-03,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-04,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-05,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-06,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-07,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-08,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-09,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-10,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-11,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-12,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-13,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-14,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-15,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-16,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-17,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-18,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-19,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-20,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-21,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-22,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-23,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-24,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-25,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-26,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-27,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-28,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-29,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-30,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-03-31,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-01,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-02,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-03,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-04,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-05,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-06,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-07,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-08,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-09,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-10,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-11,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-12,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-13,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-14,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-15,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.41,0.41,3280000000.0,3290000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-16,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-17,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-18,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-19,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-20,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-21,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-22,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,10.12,9.7,25650000000.0,25870000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-23,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,9.21,9.93,24200000000.0,24860000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-24,1.96,2.2,12580000000.0,12970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,9.21,9.93,24200000000.0,24860000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-25,1.25,1.69,11410000000.0,11970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.85,2.16,59850000000.0,60450000000.0,0.63,0.64,3690000000.0,3700000000.0,9.21,9.93,24200000000.0,24860000000.0,0.86,0.96,28420000000.0,28920000000.0
2018-04-26,1.25,1.69,11410000000.0,11970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.8,3.27,49940000000.0,51040000000.0,0.63,0.64,3690000000.0,3700000000.0,9.21,9.93,24200000000.0,24860000000.0,0.85,0.95,25780000000.0,26820000000.0
2018-04-27,1.25,1.69,11410000000.0,11970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.8,3.27,49940000000.0,51040000000.0,0.63,0.64,3690000000.0,3700000000.0,9.21,9.93,24200000000.0,24860000000.0,0.85,0.95,25780000000.0,26820000000.0
2018-04-28,1.25,1.69,11410000000.0,11970000000.0,0.955,0.9725,87620000000.0,88290000000.0,1.8,3.27,49940000000.0,51040000000.0,0.63,0.64,3690000000.0,3700000000.0,9.21,9.93,24200000000.0,24860000000.0,0.85,0.95,25780000000.0,26820000000.0
